punteggio,prestazione,vento,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
504.0,5.01,,VELLO Michele,1997,CM,ANA ATL.FELTRE,13 se- 1,Belluno,2011-10-15,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
504.0,5.01,,PAGNUSSAT Andrea,1995,CM,ANA ATL.FELTRE,1 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/PAGNUSSAT-Andrea/eKmRlJShbmg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
502.0,5.0,+0.0,CANOVA Luca,1991,CM,ANA ATL.FELTRE,3 su- 1,Longarone,2005-05-07,https://www.fidal.it/atleta/CANOVA-Luca/eKiRlZKia2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
502.0,5.0,,TIREL Enrico,1993,CM,ANA ATL.FELTRE,1 se- 1,Longarone,2007-05-19,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
502.0,5.0,,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,5 se- 1,Belluno,2012-10-20,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
502.0,5.0,,VELLO Michele,1997,CM,ANA ATL.FELTRE,6 se- 1,Belluno,2011-05-07,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
502.0,5.0,,DAL SASSO Alberto,1998,CM,ANA ATL.FELTRE,3 se- 1,Belluno,2012-05-04,https://www.fidal.it/atleta/DAL-SASSO-Alberto/eKmRlJWfbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
502.0,5.0,,SALTAREL Riccardo,1997,CM,ANA ATL.FELTRE,14 se- 1,Belluno,2011-10-15,https://www.fidal.it/atleta/SALTAREL-Riccardo/eKmRlJWkbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
501.0,3.66,,FILOSA Annalisa,1999,CF,ANA ATL.FELTRE,11 se- 1,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/FILOSA-Annalisa/eKmRlJSjb2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
499.0,3.65,,BARP Anna asia,2004,CF,ANA ATL.FELTRE,16 se- 1,Agordo,2019-05-12,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
498.0,4.98,,SIRAGNA Lorenzo,2001,CM,ANA ATL.FELTRE,12 su- 1,Feltre,2016-06-25,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
498.0,4.98,,DAL SASSO Alberto,1998,CM,ANA ATL.FELTRE,18 su- 1,Majano,2012-09-08,https://www.fidal.it/atleta/DAL-SASSO-Alberto/eKmRlJWfbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
498.0,4.98,+0.0,CANOVA Luca,1991,CM,ANA ATL.FELTRE,15 su- 1,Abano Terme,2005-06-04,https://www.fidal.it/atleta/CANOVA-Luca/eKiRlZKia2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
498.0,4.98,,COPPE Giulio,1993,AM,ANA ATL.FELTRE,2 se- 1,Feltre,2009-06-20,https://www.fidal.it/atleta/COPPE-Giulio/eKmRlJOkb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
497.0,3.64,,BORDIN Sara,2007,CF,ANA ATL.FELTRE,13 se- 1,Alpago,2021-05-22,https://www.fidal.it/atleta/BORDIN-Sara/eKyRk5ufcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
492.0,4.95,,BELLUS Riccardo,2008,CM,ANA ATL.FELTRE,1 su- 1,Alpago,2022-06-18,https://www.fidal.it/atleta/BELLUS-Riccardo/eKmRlJekamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
492.0,4.95,-2.7,GRIS Matteo,2002,AM,ANA ATL.FELTRE,20 se- 1,San Giovanni Lupatoto,2018-04-08,https://www.fidal.it/atleta/GRIS-Matteo/eKmRlJWibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
491.0,3.61,,RAVEANE Giorgia,2002,CF,ANA ATL.FELTRE,26 se- 1,Rossano Veneto,2016-09-11,https://www.fidal.it/atleta/RAVEANE-Giorgia/eKmRlJakbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
490.0,4.94,-0.2,D'AGOSTINI Enrico,1994,CM,ANA ATL.FELTRE,13 su- 1,Verona,2008-06-01,https://www.fidal.it/atleta/D-AGOSTINI-Enrico/eKmRlJSgaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
486.0,4.92,,RENTO Filippo,2002,CM,ANA ATL.FELTRE,1 se- 1,Agordo,2016-05-15,https://www.fidal.it/atleta/RENTO-Filippo/eKmRlJakbmM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
486.0,4.92,,SCOPEL Simone,2006,CM,ANA ATL.FELTRE,2 su- 1,Alpago,2021-05-29,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
486.0,4.92,-0.4,DALLA CORTE Matteo,2001,PM,ANA ATL.FELTRE,10 su- 1,Lana,2022-04-23,https://www.fidal.it/atleta/DALLA-CORTE-Matteo/eKmRlJWmaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
485.0,3.58,,SECCO Camilla,2000,CF,ANA ATL.FELTRE,9 se- 1,Belluno,2014-05-17,https://www.fidal.it/atleta/SECCO-Camilla/eKmRlJWobGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
485.0,3.58,,FERRACIN Giulia,2007,CF,ANA ATL.FELTRE,15 su- 1,Alpago,2021-09-25,https://www.fidal.it/atleta/FERRACIN-Giulia/eKmRlJmgbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
485.0,3.58,,PAGNUSSAT Emma,1999,CF,ANA ATL.FELTRE,13 se- 1,Belluno,2013-05-03,https://www.fidal.it/atleta/PAGNUSSAT-Emma/eKmRlJSjb2k%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
484.0,4.91,,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,4 se- 1,Belluno,2012-05-04,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
482.0,4.9,,RENTO Filippo,2002,CM,ANA ATL.FELTRE,13 su- 1,Feltre,2016-06-25,https://www.fidal.it/atleta/RENTO-Filippo/eKmRlJakbmM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
482.0,4.9,,COSTA Edgard,1999,CM,ANA ATL.FELTRE,5 se- 1,Rossano Veneto,2013-06-15,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
480.0,4.89,,VELLO Michele,1997,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2011-04-09,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
480.0,4.89,-1.9,HAROUF Omar,1999,AM,ANA ATL.FELTRE,28 se- 1,Vicenza,2016-05-08,https://www.fidal.it/atleta/HAROUF-Omar/eKyRkpmiaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
478.0,3.55,,D'INCAU Alessia,2008,CF,ANA ATL.FELTRE,16 su- 1,Agordo,2022-05-21,https://www.fidal.it/atleta/D-INCAU-Alessia/eKmRlJmhaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
478.0,4.88,+0.2,RENTO Filippo,2002,CM,ANA ATL.FELTRE,20 su- 1,Rovigo,2016-05-29,https://www.fidal.it/atleta/RENTO-Filippo/eKmRlJakbmM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
478.0,3.55,,NDIAYE Aicha,2001,CF,ANA ATL.FELTRE,10 se- 1,Agordo,2015-05-16,https://www.fidal.it/atleta/NDIAYE-Aicha/eKmRlJanaWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
478.0,4.88,,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,13 su- 1,Feltre,2013-06-22,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
478.0,4.88,,D'AGOSTINI Enrico,1994,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2009-04-04,https://www.fidal.it/atleta/D-AGOSTINI-Enrico/eKmRlJSgaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
478.0,4.88,,BERTON Nicola,1996,CM,ANA ATL.FELTRE,6 se- 1,Longarone,2011-05-20,https://www.fidal.it/atleta/BERTON-Nicola/eKmRlJWfa2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
476.0,3.54,,DA RIN DE MONEGO Beatrice,2003,CF,ANA ATL.FELTRE,18 se- 1,Belluno,2017-07-02,https://www.fidal.it/atleta/DA-RIN-DE-MONEGO-Beatrice/eKmRlJSmbmM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
475.0,4.87,,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,2 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
475.0,4.87,,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,8 se- 1,Belluno,2012-10-20,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
474.0,3.53,-0.4,D'INCAU Alessia,2008,CF,ANA ATL.FELTRE,12 se- 1,Feltre,2022-06-25,https://www.fidal.it/atleta/D-INCAU-Alessia/eKmRlJmhaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
472.0,3.52,,DALLA CORTE Giada,2001,CF,ANA ATL.FELTRE,11 se- 1,Agordo,2016-10-15,https://www.fidal.it/atleta/DALLA-CORTE-Giada/eKmRlJancGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
472.0,3.52,+1.4,COMIOTTO Giada,2006,CF,ANA ATL.FELTRE,11 se- 1,Abano Terme,2021-07-02,https://www.fidal.it/atleta/COMIOTTO-Giada/eKmRlJaoaGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
471.0,4.85,+0.6,DALLA CORTE Matteo,2001,PM,ANA ATL.FELTRE,10 su- 1,Bovolone,2023-04-29,https://www.fidal.it/atleta/DALLA-CORTE-Matteo/eKmRlJWmaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
471.0,4.85,,PETITTO Leonardo,2008,CM,ANA ATL.FELTRE,7 su- 1,Domegge Di Cadore,2023-04-22,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
469.0,4.84,,BIESUZ Enrico,2002,CM,ANA ATL.FELTRE,5 se- 1,Agordo,2016-05-01,https://www.fidal.it/atleta/BIESUZ-Enrico/eKmRlJSjb2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
469.0,4.84,,ZABOT Julian,2002,CM,ANA ATL.FELTRE,14 su- 1,Feltre,2016-06-25,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
468.0,3.5,,SANGUIN Giulia,1999,CF,ANA ATL.FELTRE,17 se- 1,Belluno,2013-05-11,https://www.fidal.it/atleta/SANGUIN-Giulia/eKmRlJSmbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
468.0,3.5,,D'ALBERTO Arianna,2000,CF,ANA ATL.FELTRE,14 se- 1,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
467.0,4.83,+0.0,MANISCALCHI Stefano,1990,CM,ANA ATL.FELTRE,6 su- 1,Conegliano,2005-04-02,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
467.0,4.83,,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,2 se- 1,Vallesella,2013-05-18,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
467.0,4.83,,RENTO Filippo,2002,CM,ANA ATL.FELTRE,17 se- 1,Rossano Veneto,2016-09-11,https://www.fidal.it/atleta/RENTO-Filippo/eKmRlJakbmM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
467.0,4.83,,COSTA Edgard,1999,CM,ANA ATL.FELTRE,14 su- 1,Feltre,2013-06-22,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
467.0,4.83,+2.3,GRIS Matteo,2002,AM,ANA ATL.FELTRE,27 se- 1,Caorle,2018-05-06,https://www.fidal.it/atleta/GRIS-Matteo/eKmRlJWibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
467.0,4.83,,CRIVELLER Marco,2003,CM,ANA ATL.FELTRE,7 su- 1,Feltre,2018-08-31,https://www.fidal.it/atleta/CRIVELLER-Marco/eKmRlJWlb2Y%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
467.0,4.83,+1.1,DAL SASSO Alberto,1998,CM,ANA ATL.FELTRE,18 su- 1,Verona,2012-06-03,https://www.fidal.it/atleta/DAL-SASSO-Alberto/eKmRlJWfbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
466.0,3.49,,ROLUCCI Ilaria,2005,CF,ANA ATL.FELTRE,20 se- 1,Domegge Di Cadore,2019-04-13,https://www.fidal.it/atleta/ROLUCCI-Ilaria/eKmRlJifb2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
466.0,3.49,,BATTISTEL Angelica,2002,CF,ANA ATL.FELTRE,20 se- 1,Agordo,2016-05-01,https://www.fidal.it/atleta/BATTISTEL-Angelica/eKmRlJWmamk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
463.0,4.81,,SIRAGNA Lorenzo,2001,CM,ANA ATL.FELTRE,11 se- 1,Agordo,2016-10-15,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
463.0,4.81,,PICCOLOTTO Yuri,1996,CM,ANA ATL.FELTRE,4 se- 1,Feltre,2010-06-02,https://www.fidal.it/atleta/PICCOLOTTO-Yuri/eKmRlJSfcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
461.0,4.8,,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,3 se- 1,Feltre,2012-05-20,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
461.0,4.8,,PETITTO Leonardo,2008,CM,ANA ATL.FELTRE,4 su- 1,Agordo,2023-06-24,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
461.0,4.8,+0.0,REDETTI Enrico,1992,CM,ANA ATL.FELTRE,12 su- 1,Abano Terme,2006-06-10,https://www.fidal.it/atleta/REDETTI-Enrico/eKmRlJKlamg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
460.0,3.46,,SPADA Anna,2007,CF,ANA ATL.FELTRE,13 se- 1,Domegge Di Cadore,2021-05-15,https://www.fidal.it/atleta/SPADA-Anna/eKmRlJmkaWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
459.0,4.79,,DALLA CORTE Matteo,2001,PM,ANA ATL.FELTRE,3 su- 1,Alpago,2021-10-16,https://www.fidal.it/atleta/DALLA-CORTE-Matteo/eKmRlJWmaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
459.0,4.79,,RECH Martino,2007,CM,ANA ATL.FELTRE,19 su- 1,Feltre,2021-06-26,https://www.fidal.it/atleta/RECH-Martino/eKmRlJmgaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
459.0,4.79,,CRIVELLER Marco,2003,CM,ANA ATL.FELTRE,3 se- 1,Valesella,2018-05-19,https://www.fidal.it/atleta/CRIVELLER-Marco/eKmRlJWlb2Y%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
458.0,3.45,,COMIOTTO Giada,2006,CF,ANA ATL.FELTRE,18 su- 1,Alpago,2021-09-25,https://www.fidal.it/atleta/COMIOTTO-Giada/eKmRlJaoaGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
458.0,3.45,,DAL FARRA Silvia,2005,CF,ANA ATL.FELTRE,14 se- 1,Agordo,2019-06-15,https://www.fidal.it/atleta/DAL-FARRA-Silvia/eKmRlJmfbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
456.0,3.44,,DE NATO LIRA Sofia,2009,CF,ANA ATL.FELTRE,16 su- 1,Domegge Di Cadore,2024-10-19,https://www.fidal.it/atleta/DE-NATO-LIRA-Sofia/eKmRlJmjamY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
455.0,4.77,,AGOSTINETTO Isacco,1999,CM,ANA ATL.FELTRE,16 su- 1,Feltre,2013-06-22,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
455.0,4.77,,RECH Denis,1992,CM,ANA ATL.FELTRE,15 su- 1,Verona,2007-06-02,https://www.fidal.it/atleta/RECH-Denis/eKmRlJKkcWQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
453.0,3.43,,MOINO Eleonora,2006,CF,ANA ATL.FELTRE,14 se- 1,Puos D'alpago,2020-09-26,https://www.fidal.it/atleta/MOINO-Eleonora/eKmRlJiibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
453.0,3.43,,ZINGALE Caterina,1998,EF,ANA ATL.FELTRE,10 se- 3,Belluno,2009-10-03,https://www.fidal.it/atleta/ZINGALE-Caterina/eKmRlJSha2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
453.0,4.76,,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,4 se- 1,Feltre,2012-04-14,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
453.0,3.43,,PELLINI Giulia,1996,CF,ANA ATL.FELTRE,9 se- 1,Longarone,2011-05-14,https://www.fidal.it/atleta/PELLINI-Giulia/eKmRlJSocWc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
453.0,4.76,,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,4 se- 1,Longarone,2009-05-09,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
453.0,4.76,,ANDREAZZA Manuel,2004,CM,ANA ATL.FELTRE,4 su- 1,Agordo,2018-04-22,https://www.fidal.it/atleta/ANDREAZZA-Manuel/eKmRlJifa2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
453.0,3.43,,COMACCHIO Carlotta,1996,CF,ANA ATL.FELTRE,12 su- 1,Belluno,2010-05-08,https://www.fidal.it/atleta/COMACCHIO-Carlotta/eKmRlJSgaGQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
451.0,3.42,,SAIONI Chiara,1994,CF,ANA ATL.FELTRE,7 se- 1,Belluno,2008-10-18,https://www.fidal.it/atleta/SAIONI-Chiara/eKmRlJOoamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
451.0,4.75,+0.0,CANOVA Luca,1991,CM,ANA ATL.FELTRE,7 su- 1,Conegliano,2005-04-02,https://www.fidal.it/atleta/CANOVA-Luca/eKiRlZKia2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
451.0,4.75,,PICCOLOTTO Yuri,1996,CM,ANA ATL.FELTRE,14 se- 2,Rovigo,2010-06-05,https://www.fidal.it/atleta/PICCOLOTTO-Yuri/eKmRlJSfcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
449.0,4.74,,VELLO Michele,1997,CM,ANA ATL.FELTRE,8 su- 1,Villorba,2012-05-26,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
445.0,4.72,,AGOSTINETTO Isacco,1999,CM,ANA ATL.FELTRE,8 su- 1,Treviso,2014-04-13,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
445.0,3.39,,FERRACIN Giulia,2007,CF,ANA ATL.FELTRE,17 se- 1,Alpago,2021-05-22,https://www.fidal.it/atleta/FERRACIN-Giulia/eKmRlJmgbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
445.0,3.39,,CHIERA Gloria,1995,CF,ANA ATL.FELTRE,11 se- 1,Belluno,2010-04-10,https://www.fidal.it/atleta/CHIERA-Gloria/eKmRlJSmbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
445.0,4.72,-1.0,SOPPELSA Mattia,1994,CM,ANA ATL.FELTRE,18 su- 1,Verona,2008-06-01,https://www.fidal.it/atleta/SOPPELSA-Mattia/eKmRlJShbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
443.0,3.38,,SANGUIN Giulia,1999,CF,ANA ATL.FELTRE,15 se- 1,Vallesella,2013-05-18,https://www.fidal.it/atleta/SANGUIN-Giulia/eKmRlJSmbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
443.0,3.38,,RECH Yasmin,1996,CF,ANA ATL.FELTRE,10 se- 1,Longarone,2011-05-14,https://www.fidal.it/atleta/RECH-Yasmin/eKmRlJSocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
443.0,3.38,,MICACCHIONI Catia,1996,CF,ANA ATL.FELTRE,13 su- 1,Belluno,2010-05-08,https://www.fidal.it/atleta/MICACCHIONI-Catia/eKmRlJOja2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
441.0,3.37,,ZAPPIA Laura,2001,EF,ANA ATL.FELTRE,10 se- 1,Longarone,2012-09-23,https://www.fidal.it/atleta/ZAPPIA-Laura/eKmRlJSjcGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
439.0,4.69,,RECH Martino,2007,CM,ANA ATL.FELTRE,6 su- 1,Domegge Di Cadore,2021-05-15,https://www.fidal.it/atleta/RECH-Martino/eKmRlJmgaGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
437.0,3.35,,COMIOTTO Giada,2006,CF,ANA ATL.FELTRE,14 se- 2,Alpago,2021-05-22,https://www.fidal.it/atleta/COMIOTTO-Giada/eKmRlJaoaGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
434.0,4.67,-0.1,ZAPPIA Matteo,1998,AM,ANA ATL.FELTRE,22 su- 1,Vicenza,2014-05-04,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
434.0,4.67,,PICCOLOTTO Yuri,1996,CM,ANA ATL.FELTRE,3 su- 1,Belluno,2010-05-08,https://www.fidal.it/atleta/PICCOLOTTO-Yuri/eKmRlJSfcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
434.0,4.67,,SIRAGNA Lorenzo,2001,CM,ANA ATL.FELTRE,4 se- 1,Valesella,2016-08-18,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
434.0,4.67,,ZABOT Julian,2002,CM,ANA ATL.FELTRE,15 se- 1,Agordo,2016-10-15,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
432.0,4.66,,ANDREAZZA Manuel,2004,CM,ANA ATL.FELTRE,6 su- 1,Feltre,2018-06-30,https://www.fidal.it/atleta/ANDREAZZA-Manuel/eKmRlJifa2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
432.0,4.66,,BELLUS Riccardo,2008,CM,ANA ATL.FELTRE,8 su- 1,Verona,2022-06-02,https://www.fidal.it/atleta/BELLUS-Riccardo/eKmRlJekamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
431.0,3.32,,COLDEBELLA Gloria,2000,CF,ANA ATL.FELTRE,17 se- 1,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/COLDEBELLA-Gloria/eKmRlJSjcGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
427.0,3.3,,PAGNUSSAT Emma,1999,EF,ANA ATL.FELTRE,5 se- 1,Belluno,2010-04-17,https://www.fidal.it/atleta/PAGNUSSAT-Emma/eKmRlJSjb2k%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
426.0,4.63,,GRIS Matteo,2002,CM,ANA ATL.FELTRE,7 se- 1,Belluno,2017-07-02,https://www.fidal.it/atleta/GRIS-Matteo/eKmRlJWibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
424.0,4.62,,CRIVELLER Marco,2003,CM,ANA ATL.FELTRE,10 se- 1,Feltre,2017-10-14,https://www.fidal.it/atleta/CRIVELLER-Marco/eKmRlJWlb2Y%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
424.0,4.62,+0.9,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,18 su- 1,Conegliano,2009-04-25,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
424.0,3.29,,FERRACIN Giulia,2007,CF,ANA ATL.FELTRE,10 se- 2,Alpago,2021-05-30,https://www.fidal.it/atleta/FERRACIN-Giulia/eKmRlJmgbGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
422.0,4.61,,LIRA Riccardo,1995,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2009-10-03,https://www.fidal.it/atleta/LIRA-Riccardo/eKmRlJOja2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
420.0,4.6,,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,11 se- 1,Agordo,2013-10-19,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
